bridging-capital-weight,innovation-diffusion-rate,policy-effectiveness,cultural-diffusion-rate,Obj_Innov_Neg,Obj_Div_Neg,Obj_Gini
0.13927634725075855,0.16147825774190477,0.3976768369855336,0.08267709855846639,-461817.0228609325,-0.5885223407519081,0.11411855774188817
0.9275085803960339,0.06955317194910131,0.7508121031361555,0.36299899267522573,-382589.7315435535,-0.6702596059407646,0.11632087575943513
0.8833060912058098,0.12473444141112178,0.7509424340273372,0.17444917098892126,-510625.72028770327,-0.6085077963637447,0.11434221718492332
0.15679139464608427,0.003715240435481904,0.07002214371922233,0.2431725554685159,-401909.8233442445,-0.6342856719731245,0.11344335511221593
0.26031509857854096,0.1609509127486691,0.19343428262332774,0.31973044043997007,-399872.05153380893,-0.601001175929957,0.10828902531465615
0.9033795205622538,0.10015598973378156,0.10946607793921426,0.30857245681036194,-359053.56537383253,-0.5838332816133545,0.10050655295747161
0.3946718370667336,0.1077633468006714,0.4191945144032948,0.3372750254079904,-518963.2918944868,-0.6458725487479849,0.12535211643009475
0.17591056194268423,0.0398745724577496,0.0983468338330501,0.21055381250252608,-449505.55936277786,-0.5791461358938337,0.10783799068731363
0.6954350937945173,0.19260957231472067,0.17234050834532855,0.10192969760933435,-419728.6194425984,-0.6542733182014444,0.11593513751539763
0.946379172796505,0.054590311857666246,0.7508121031361555,0.30960965866142004,-419071.96160523617,-0.6102039643805207,0.11230658039429797
0.06409816254019292,0.015033276571038383,0.21878433347728743,0.3392753313337506,-560458.1733282962,-0.606822890504098,0.12221693367674154
0.9968840477615875,0.18592985380422478,0.26206391975589705,0.0964226514746464,-443900.6756610166,-0.6002292959830127,0.10966819562207726
0.0732544830523501,0.19246300242677197,0.10545606031429378,0.10184461442636916,-409294.1677331262,-0.6182516802586242,0.11065624703464691
0.28777533858634874,0.026005714423655537,0.019366957870297075,0.31076179937453663,-443887.91002265253,-0.6086339840099961,0.11460910349707013
0.8854705661624884,0.19731568079428716,0.07220646734735153,0.0536532028446442,-459354.32816166256,-0.5877510256000487,0.1138123575597507
0.8839697566468292,0.19627709241942268,0.4128872109616324,0.09649720082907187,-428707.7720952032,-0.6463171548548277,0.11774671989186776
0.20248262403602407,0.1934937041905918,0.8888504264414651,0.10184461442636916,-456753.2927374061,-0.6335838728886918,0.1247764006811479
0.1747761312427603,0.15158593644472496,0.4128872109616324,0.08168620509420105,-550182.2228899649,-0.6016160879174454,0.11559912012778524
0.6954350937945173,0.19260957231472067,0.15263339090902472,0.05931168060808051,-434210.3038412146,-0.5673636769090138,0.10640495034259949
0.9384900444685059,0.19366482830151693,0.47179868002263914,0.10184461442636916,-453269.92194964585,-0.5840378372328484,0.11308727618343892
0.683333919314824,0.09917538039211932,0.01742482698317943,0.30857245681036194,-396082.35950333055,-0.619007995504812,0.11250063360725684
0.3946718370667336,0.10452962417153239,0.03271677374647339,0.3543395348643861,-452666.60603878193,-0.584045080247803,0.11251228035745217
0.15679139464608427,0.19266565162125604,0.08828141222642573,0.2431725554685159,-399818.24579718534,-0.6047746273905363,0.10997114789906612
0.15462068797333245,0.19696187279841157,0.1054247173545059,0.10184461442636916,-512157.30578684964,-0.6328761492217627,0.11550175227359498
0.2872133291663874,0.014990077690219514,0.02763179044563359,0.3055311525436785,-468540.49519031576,-0.5776223060046771,0.1094378792689266
0.27341966528512546,0.014990077690219514,0.02763179044563359,0.30872806536998787,-390116.4385310048,-0.6134908367429346,0.10481413870647682
0.7436824660480277,0.1976872472481556,0.5160583862211402,0.35982226589635474,-478366.47617293365,-0.5932349249277322,0.11433010679935947
0.7047234397024849,0.05755173079177764,0.775351640598977,0.14720902448059653,-455469.1048833124,-0.5820361210499477,0.11143600005130075
0.15674878638652115,0.1538365210303484,0.4128872109616324,0.14404109812018878,-394773.41878645227,-0.6379167730161661,0.11368237809353861
0.9384900444685059,0.022270942172942995,0.03651935281878643,0.05541404945923839,-437692.73735222657,-0.589918559064396,0.10712885314157776
0.9140723962979569,0.13082298262515932,0.7509424340273372,0.1454240899342138,-424254.0152833803,-0.5900972895617894,0.10693881550010505
0.28878948857382714,0.11754750716730415,0.8856710406605524,0.2878962613835791,-394354.644058586,-0.631661505070553,0.1078119238125816
0.8833060912058098,0.12473444141112178,0.758621159089053,0.08163728043155863,-499711.0014774478,-0.6281559046670832,0.11498950376766877
0.27814705308736626,0.19275596611386828,0.42291747387925643,0.08876950739791162,-402312.62998300826,-0.5720455505707197,0.1062116699534766
